timestamp,user_id,network_type,throughput_mbps,latency_ms
2024-04-27 00:00:01,1,5G,512.3,18
2024-04-27 00:00:02,2,5G,230.7,22
2024-04-27 00:00:03,3,5G,150.1,30
2024-04-27 00:00:04,4,5G,798.2,12
2024-04-27 00:00:05,5,5G,345.6,15
2024-04-27 00:00:06,6,5G,600.4,10
2024-04-27 00:00:07,7,5G,45.8,75
2024-04-27 00:00:08,8,5G,980.0,8
2024-04-27 00:00:09,9,5G,123.4,50
2024-04-27 00:00:10,10,5G,400.2,20
2024-04-27 00:00:11,11,5G,567.7,18
2024-04-27 00:00:12,12,5G,670.1,12
2024-04-27 00:00:13,13,5G,720.3,9
2024-04-27 00:00:14,14,5G,300.9,25
2024-04-27 00:00:15,15,5G,890.5,7
2024-04-27 00:00:16,16,5G,110.2,55
2024-04-27 00:00:17,17,5G,820.6,14
2024-04-27 00:00:18,18,5G,375.4,20
2024-04-27 00:00:19,19,5G,490.9,17
2024-04-27 00:00:20,20,5G,560.8,12
2024-04-27 00:00:21,21,5G,230.0,40
2024-04-27 00:00:22,22,5G,680.5,10
2024-04-27 00:00:23,23,5G,150.7,65
2024-04-27 00:00:24,24,5G,920.4,8
2024-04-27 00:00:25,25,5G,350.1,18
2024-04-27 00:00:26,26,5G,460.0,22
2024-04-27 00:00:27,27,5G,775.2,11
2024-04-27 00:00:28,28,5G,120.8,55
2024-04-27 00:00:29,29,5G,420.3,19
2024-04-27 00:00:30,30,5G,310.0,25
2024-04-27 00:00:31,31,5G,670.5,15
2024-04-27 00:00:32,32,5G,560.7,12
2024-04-27 00:00:33,33,5G,840.1,9
2024-04-27 00:00:34,34,5G,220.6,45
2024-04-27 00:00:35,35,5G,900.4,7
2024-04-27 00:00:36,36,5G,450.7,19
2024-04-27 00:00:37,37,5G,300.3,28
2024-04-27 00:00:38,38,5G,670.6,14
2024-04-27 00:00:39,39,5G,560.2,11
2024-04-27 00:00:40,40,5G,123.9,60
2024-04-27 00:00:41,41,5G,890.0,10
2024-04-27 00:00:42,42,5G,480.5,20
2024-04-27 00:00:43,43,5G,350.4,22
2024-04-27 00:00:44,44,5G,730.2,12
2024-04-27 00:00:45,45,5G,410.8,18
2024-04-27 00:00:46,46,5G,150.0,50
2024-04-27 00:00:47,47,5G,820.3,9
2024-04-27 00:00:48,48,5G,560.9,13
2024-04-27 00:00:49,49,5G,200.1,40
2024-04-27 00:00:50,50,5G,670.7,15
2024-04-27 00:00:51,51,5G,450.0,20
2024-04-27 00:00:52,52,5G,350.3,25
2024-04-27 00:00:53,53,5G,720.5,12
2024-04-27 00:00:54,54,5G,600.1,14
2024-04-27 00:00:55,55,5G,123.7,55
2024-04-27 00:00:56,56,5G,890.2,9
2024-04-27 00:00:57,57,5G,480.3,19
2024-04-27 00:00:58,58,5G,350.8,23
2024-04-27 00:00:59,59,5G,680.2,10
2024-04-27 00:01:00,60,5G,560.0,15
2024-04-27 00:01:01,61,5G,450.4,18
2024-04-27 00:01:02,62,5G,300.8,30
2024-04-27 00:01:03,63,5G,670.9,12
2024-04-27 00:01:04,64,5G,560.5,14
2024-04-27 00:01:05,65,5G,220.9,45
2024-04-27 00:01:06,66,5G,900.2,8
2024-04-27 00:01:07,67,5G,450.9,21
2024-04-27 00:01:08,68,5G,350.0,24
2024-04-27 00:01:09,69,5G,720.7,13
2024-04-27 00:01:10,70,5G,600.3,16
2024-04-27 00:01:11,71,5G,123.5,58
2024-04-27 00:01:12,72,5G,880.9,11
2024-04-27 00:01:13,73,5G,480.2,20
2024-04-27 00:01:14,74,5G,350.6,22
2024-04-27 00:01:15,75,5G,680.0,14
2024-04-27 00:01:16,76,5G,560.4,15
2024-04-27 00:01:17,77,5G,450.3,19
2024-04-27 00:01:18,78,5G,300.5,27
2024-04-27 00:01:19,79,5G,670.8,12
2024-04-27 00:01:20,80,5G,560.1,13
2024-04-27 00:01:21,81,5G,220.7,41
2024-04-27 00:01:22,82,5G,900.5,9
2024-04-27 00:01:23,83,5G,450.2,17
2024-04-27 00:01:24,84,5G,350.2,23
2024-04-27 00:01:25,85,5G,720.3,14
2024-04-27 00:01:26,86,5G,600.0,15
2024-04-27 00:01:27,87,5G,123.2,56
2024-04-27 00:01:28,88,5G,880.4,12
2024-04-27 00:01:29,89,5G,480.0,20
2024-04-27 00:01:30,90,5G,350.1,21
2024-04-27 00:01:31,91,5G,680.3,13
2024-04-27 00:01:32,92,5G,560.6,14
2024-04-27 00:01:33,93,5G,450.1,19
2024-04-27 00:01:34,94,5G,300.0,26
2024-04-27 00:01:35,95,5G,670.2,11
2024-04-27 00:01:36,96,5G,560.3,12
2024-04-27 00:01:37,97,5G,220.4,43
2024-04-27 00:01:38,98,5G,900.3,10
2024-04-27 00:01:39,99,5G,450.6,18
2024-04-27 00:01:40,100,5G,350.7,22
2024-04-27 00:01:41,101,5G,720.0,13
2024-04-27 00:01:42,102,5G,600.7,16
2024-04-27 00:01:43,103,5G,123.0,57
2024-04-27 00:01:44,104,5G,880.2,11
2024-04-27 00:01:45,105,5G,480.7,21
2024-04-27 00:01:46,106,5G,350.5,23
2024-04-27 00:01:47,107,5G,680.1,15
2024-04-27 00:01:48,108,5G,560.9,13
2024-04-27 00:01:49,109,5G,450.8,20
2024-04-27 00:01:50,110,5G,300.9,28
2024-04-27 00:01:51,111,5G,670.1,12
2024-04-27 00:01:52,112,5G,560.0,15
2024-04-27 00:01:53,113,5G,220.2,44
2024-04-27 00:01:54,114,5G,900.1,9
2024-04-27 00:01:55,115,5G,450.4,20
2024-04-27 00:01:56,116,5G,350.9,22
2024-04-27 00:01:57,117,5G,720.4,14
2024-04-27 00:01:58,118,5G,600.6,15
2024-04-27 00:01:59,119,5G,123.3,58
2024-04-27 00:02:00,120,5G,880.0,11
2024-04-27 00:02:01,121,5G,480.9,21
2024-04-27 00:02:02,122,5G,350.3,23
2024-04-27 00:02:03,123,5G,680.4,14
2024-04-27 00:02:04,124,5G,560.7,15
2024-04-27 00:02:05,125,5G,450.0,19
2024-04-27 00:02:06,126,5G,300.6,27
2024-04-27 00:02:07,127,5G,670.5,12
2024-04-27 00:02:08,128,5G,560.9,13
2024-04-27 00:02:09,129,5G,220.8,43
2024-04-27 00:02:10,130,5G,900.6,9
2024-04-27 00:02:11,131,5G,450.1,20
2024-04-27 00:02:12,132,5G,350.4,22
2024-04-27 00:02:13,133,5G,720.9,14
2024-04-27 00:02:14,134,5G,600.8,16
2024-04-27 00:02:15,135,5G,123.1,57
2024-04-27 00:02:16,136,5G,880.1,10
2024-04-27 00:02:17,137,5G,480.8,21
2024-04-27 00:02:18,138,5G,350.7,23
2024-04-27 00:02:19,139,5G,680.3,15
2024-04-27 00:02:20,140,5G,560.2,14
2024-04-27 00:02:21,141,5G,450.3,19
2024-04-27 00:02:22,142,5G,300.7,26
2024-04-27 00:02:23,143,5G,670.0,11
2024-04-27 00:02:24,144,5G,560.1,13
2024-04-27 00:02:25,145,5G,220.5,42
2024-04-27 00:02:26,146,5G,900.7,8
2024-04-27 00:02:27,147,5G,450.2,20
2024-04-27 00:02:28,148,5G,350.5,22
2024-04-27 00:02:29,149,5G,720.8,13
2024-04-27 00:02:30,150,5G,600.4,15
2024-04-27 00:02:31,151,5G,123.6,56
2024-04-27 00:02:32,152,5G,880.3,11
2024-04-27 00:02:33,153,5G,480.6,20
2024-04-27 00:02:34,154,5G,350.8,21
2024-04-27 00:02:35,155,5G,680.7,15
2024-04-27 00:02:36,156,5G,560.0,14
2024-04-27 00:02:37,157,5G,450.9,19
2024-04-27 00:02:38,158,5G,300.2,25
2024-04-27 00:02:39,159,5G,670.4,12
2024-04-27 00:02:40,160,5G,560.5,13
2024-04-27 00:02:41,161,5G,220.1,44
2024-04-27 00:02:42,162,5G,900.9,10
2024-04-27 00:02:43,163,5G,450.0,19
2024-04-27 00:02:44,164,5G,350.3,22
2024-04-27 00:02:45,165,5G,720.1,14
2024-04-27 00:02:46,166,5G,600.2,16
2024-04-27 00:02:47,167,5G,123.4,57
2024-04-27 00:02:48,168,5G,880.5,11
2024-04-27 00:02:49,169,5G,480.1,20
2024-04-27 00:02:50,170,5G,350.2,21
2024-04-27 00:02:51,171,5G,680.5,15
2024-04-27 00:02:52,172,5G,560.6,14
2024-04-27 00:02:53,173,5G,450.7,18
2024-04-27 00:02:54,174,5G,300.4,27
2024-04-27 00:02:55,175,5G,670.3,12
2024-04-27 00:02:56,176,5G,560.8,13
2024-04-27 00:02:57,177,5G,220.3,42
2024-04-27 00:02:58,178,5G,900.8,9
2024-04-27 00:02:59,179,5G,450.5,20
2024-04-27 00:03:00,180,5G,350.1,22
2024-04-27 00:03:01,181,5G,720.6,14
2024-04-27 00:03:02,182,5G,600.9,15
2024-04-27 00:03:03,183,5G,123.8,56
2024-04-27 00:03:04,184,5G,880.6,11
2024-04-27 00:03:05,185,5G,480.4,20
2024-04-27 00:03:06,186,5G,350.9,21
2024-04-27 00:03:07,187,5G,680.9,15
2024-04-27 00:03:08,188,5G,560.3,13
2024-04-27 00:03:09,189,5G,450.6,19
2024-04-27 00:03:10,190,5G,300.3,26
2024-04-27 00:03:11,191,5G,670.7,12
2024-04-27 00:03:12,192,5G,560.4,13
2024-04-27 00:03:13,193,5G,220.0,43
2024-04-27 00:03:14,194,5G,900.0,9
2024-04-27 00:03:15,195,5G,450.8,20
2024-04-27 00:03:16,196,5G,350.6,22
2024-04-27 00:03:17,197,5G,720.2,14
2024-04-27 00:03:18,198,5G,600.5,15
2024-04-27 00:03:19,199,5G,123.9,57
2024-04-27 00:03:20,200,5G,880.7,11
2024-04-27 00:03:21,201,5G,480.3,20
2024-04-27 00:03:22,202,5G,350.8,21
2024-04-27 00:03:23,203,5G,680.0,15
2024-04-27 00:03:24,204,5G,560.1,14
2024-04-27 00:03:25,205,5G,450.2,19
2024-04-27 00:03:26,206,5G,300.1,26
2024-04-27 00:03:27,207,5G,670.6,12
2024-04-27 00:03:28,208,5G,560.7,13
2024-04-27 00:03:29,209,5G,220.6,42
2024-04-27 00:03:30,210,5G,900.4,10
2024-04-27 00:03:31,211,5G,450.0,20
